WKT,OBJECTID,NAME,RT,DIR,FORWARD,mile_numbe,LOCATION,TOWNSHIP,COUNTY,MDOT_TSC,REGION,GARAGE,DATE_,POST_ID,MARKER_ID,DUPE,PR,MP
"MULTIPOINT (-85.381079267993869 44.409715596111866)",4752,South US-131 - Mile 192,US-131,S,Reverse,     192.000000000000000,,CEDAR CREEK TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,05/23/11,1427,1886,0,3830528,      19.077999999999999
"MULTIPOINT (-85.380539069292098 44.409798417886392)",4753,North US-131 - Mile 192,US-131,N,Forward,     192.000000000000000,,CEDAR CREEK TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,05/23/11,1426,1885,0,3830527,      19.064000000000000
"MULTIPOINT (-84.602425079816229 44.414636566073312)",4754,South I-75 - Mile 236,I-75,S,Reverse,     236.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2155,2614,0,1052505,      15.893000000000001
"MULTIPOINT (-84.601140343364605 44.414787167170431)",4755,North I-75 - Mile 236,I-75,N,Forward,     236.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2218,2677,0,1052304,      15.807000000000000
"MULTIPOINT (-84.791114168809116 44.416898280914772)",4756,North US-127 - Mile 200,US-127,N,Forward,     200.000000000000000,,LAKE TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1825,2284,0,1052101,      17.916000000000000
"MULTIPOINT (-84.792238810786188 44.417033884092611)",4757,South US-127 - Mile 200,US-127,S,Reverse,     200.000000000000000,,LAKE TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1858,2317,0,1052205,      17.914000000000001
"MULTIPOINT (-85.385064623938447 44.423324102900288)",4758,South US-131 - Mile 193,US-131,S,Reverse,     193.000000000000000,,CEDAR CREEK TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1435,1894,0,3830528,      20.058000000000000
"MULTIPOINT (-85.384729632588389 44.423708903195745)",4759,North US-131 - Mile 193,US-131,N,Forward,     193.000000000000000,,CEDAR CREEK TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1428,1887,0,3830527,      20.067000000000000
"MULTIPOINT (-84.598459965987885 44.429156321179399)",4760,North I-75 - Mile 237,I-75,N,Forward,     237.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2219,2678,0,1052304,      16.809999999999999
"MULTIPOINT (-84.599697013151427 44.429157808089876)",4761,South I-75 - Mile 237,I-75,S,Reverse,     237.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2154,2613,0,1052505,      16.907000000000000
"MULTIPOINT (-84.788508616805629 44.431171820734697)",4762,North US-127 - Mile 201,US-127,N,Forward,     201.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1826,2285,0,1052101,      18.916000000000000
"MULTIPOINT (-84.789670906529523 44.431207483510079)",4763,South US-127 - Mile 201,US-127,S,Reverse,     201.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1857,2316,0,1052205,      18.907000000000000
"MULTIPOINT (-85.393850165990301 44.436376129445478)",4764,South US-131 - Mile 194,US-131,S,Reverse,     194.000000000000000,,LIBERTY TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1434,1893,0,3830528,      21.058000000000000
"MULTIPOINT (-85.393470456309515 44.436751289448353)",4765,North US-131 - Mile 194,US-131,N,Forward,     194.000000000000000,,LIBERTY TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1429,1888,0,3830527,      21.065999999999999
"MULTIPOINT (-84.596320124979414 44.442367095975065)",4766,South I-75 - Mile 238,I-75,S,Reverse,     238.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2153,2612,0,1052505,      17.840000000000000
"MULTIPOINT (-84.594676107138355 44.443241570862554)",4767,North I-75 - Mile 238,I-75,N,Forward,     238.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2220,2679,0,1052304,      17.806999999999999
"MULTIPOINT (-84.789566661721693 44.445639635067607)",4768,South US-127 - Mile 202,US-127,S,Reverse,     202.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1856,2315,0,1052205,      19.902999999999999
"MULTIPOINT (-84.788401231581943 44.445654734443529)",4769,North US-127 - Mile 202,US-127,N,Forward,     202.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1827,2286,0,1052101,      19.916000000000000
"MULTIPOINT (-85.395549947386129 44.450909659782305)",4770,South US-131 - Mile 195,US-131,S,Reverse,     195.000000000000000,,LIBERTY TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1433,1892,0,3830528,      22.070000000000000
"MULTIPOINT (-85.39499600518576 44.451089323447576)",4771,North US-131 - Mile 195,US-131,N,Forward,     195.000000000000000,,LIBERTY TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1430,1889,0,3830527,      22.062999999999999
"MULTIPOINT (-84.603417395168961 44.455665919029407)",4772,South I-75 - Mile 239,I-75,S,Reverse,     239.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2152,2611,0,1052505,      18.838999999999999
"MULTIPOINT (-84.602662187333422 44.45632500349285)",4773,North I-75 - Mile 239,I-75,N,Forward,     239.000000000000000,,HIGGINS TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2221,2680,0,1052304,      18.812000000000001
"MULTIPOINT (-84.787847409200438 44.4601033650708)",4774,North US-127 - Mile 203,US-127,N,Forward,     203.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1828,2287,0,1052101,      20.914000000000001
"MULTIPOINT (-84.789005341271235 44.460171371489977)",4775,South US-127 - Mile 203,US-127,S,Reverse,     203.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1855,2314,0,1052205,      20.907000000000000
"MULTIPOINT (-85.397258548864116 44.465095861578952)",4776,South US-131 - Mile 196,US-131,S,Reverse,     196.000000000000000,,LIBERTY TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1432,1891,0,3830528,      23.062000000000001
"MULTIPOINT (-85.397129127848231 44.465263451527363)",4777,North US-131 - Mile 196,US-131,N,Forward,     196.000000000000000,,LIBERTY TWP,WEXFORD,CADILLAC,NORTH,CRC WEXFORD,06/01/11,1431,1890,0,3830527,      23.059000000000001
"MULTIPOINT (-84.615153078621503 44.467526476128505)",4778,South I-75 - Mile 240,I-75,S,Reverse,     240.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2151,2610,0,1052505,      19.844000000000001
"MULTIPOINT (-84.614274042147869 44.468129479902359)",4779,North I-75 - Mile 240,I-75,N,Forward,     240.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2222,2681,0,1052304,      19.809999999999999
"MULTIPOINT (-84.786907909521602 44.474477342209489)",4780,South US-127 - Mile 204,US-127,S,Reverse,     204.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1854,2313,0,1052205,      21.899999999999999
"MULTIPOINT (-84.78574966713127 44.474506848964822)",4781,North US-127 - Mile 204,US-127,N,Forward,     204.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1829,2288,0,1052101,      21.914000000000001
"MULTIPOINT (-84.627052378879497 44.478864488779394)",4782,South I-75 - Mile 241,I-75,S,Reverse,     241.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2226,2685,0,1052505,      20.829999999999998
"MULTIPOINT (-84.626446809504529 44.47956697185829)",4783,North I-75 - Mile 241,I-75,N,Forward,     241.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2223,2682,0,1052304,      20.809999999999999
"MULTIPOINT (-84.641792275882963 44.488686545030305)",4784,South I-75 - Mile 242,I-75,S,Reverse,     242.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2150,2609,0,1052505,      21.824999999999999
"MULTIPOINT (-84.786162908190775 44.488914308216636)",4785,North US-127 - Mile 205,US-127,N,Forward,     205.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1830,2289,0,1052101,      22.908999999999999
"MULTIPOINT (-84.787355613486469 44.488987518759323)",4786,South US-127 - Mile 205,US-127,S,Reverse,     205.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1853,2312,0,1052205,      22.902000000000001
"MULTIPOINT (-84.640994769297919 44.489570669904992)",4787,North I-75 - Mile 242,I-75,N,Forward,     242.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2224,2683,0,1052304,      21.806999999999999
"MULTIPOINT (-84.653693945722921 44.500822949599481)",4788,South I-75 - Mile 243,I-75,S,Reverse,     243.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2149,2608,0,1052505,      22.855000000000000
"MULTIPOINT (-84.652800823967098 44.501266661650391)",4789,North I-75 - Mile 243,I-75,N,Forward,     243.000000000000000,,GERRISH TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,08/03/11,2225,2684,0,1052304,      22.805000000000000
"MULTIPOINT (-84.783460656520177 44.503220817105728)",4790,North US-127 - Mile 206,US-127,N,Forward,     206.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1831,2290,0,1052101,      23.914000000000001
"MULTIPOINT (-84.784251617443559 44.503383847057577)",4791,South US-127 - Mile 206,US-127,S,Reverse,     206.000000000000000,,LYON TWP,ROSCOMMON,GAYLORD,NORTH,CRC ROSCOMMON,07/26/11,1852,2311,0,1052205,      23.917000000000002
"MULTIPOINT (-84.663263408901713 44.513167879717848)",4792,South I-75 - Mile 244,I-75,S,Reverse,     244.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2148,2607,0,535201,       0.155000000000000
"MULTIPOINT (-84.662617367239505 44.513945384579969)",4793,North I-75 - Mile 244,I-75,N,Forward,     244.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2227,2686,0,535202,       0.216000000000000
"MULTIPOINT (-84.774643170101399 44.516142255721547)",4794,North US-127 - Mile 207,US-127,N,Forward,     207.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1832,2291,0,534705,       0.388000000000000
"MULTIPOINT (-84.775012680593292 44.516175735520626)",4795,South US-127 - Mile 207,US-127,S,Reverse,     207.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1851,2310,0,534706,       0.397000000000000
"MULTIPOINT (-84.673566599971466 44.525819077441852)",4796,South I-75 - Mile 245,I-75,S,Reverse,     245.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2147,2606,0,535201,       1.166000000000000
"MULTIPOINT (-84.672826704787852 44.526446932196407)",4797,North I-75 - Mile 245,I-75,N,Forward,     245.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2228,2687,0,535202,       1.216000000000000
"MULTIPOINT (-84.764057462311996 44.528545095595945)",4798,North US-127 - Mile 208,US-127,N,Forward,     208.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1833,2292,0,534705,       1.395000000000000
"MULTIPOINT (-84.765206990890405 44.528843605259262)",4799,South US-127 - Mile 208,US-127,S,Reverse,     208.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1850,2309,0,534706,       1.403000000000000
"MULTIPOINT (-84.686825100129937 44.536522616872027)",4800,South I-75 - Mile 246,I-75,S,Reverse,     246.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2146,2605,0,535201,       2.155000000000000
"MULTIPOINT (-84.686275680942799 44.53741748739737)",4801,North I-75 - Mile 246,I-75,N,Forward,     246.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2229,2688,0,535202,       2.225000000000000
"MULTIPOINT (-84.751492341627554 44.539913463303904)",4802,North US-127 - Mile 209,US-127,N,Forward,     209.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1834,2293,0,534705,       2.395000000000000
"MULTIPOINT (-84.752709838784554 44.540136447558098)",4803,South US-127 - Mile 209,US-127,S,Reverse,     209.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1849,2308,0,534706,       2.397000000000000
"MULTIPOINT (-84.701075349298478 44.547105773989458)",4804,South I-75 - Mile 247,I-75,S,Reverse,     247.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2145,2604,0,535201,       3.173000000000000
"MULTIPOINT (-84.69969258957515 44.548090232575646)",4805,North I-75 - Mile 247,I-75,N,Forward,     247.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2230,2689,0,535202,       3.218000000000000
"MULTIPOINT (-84.738980787277228 44.55121393207547)",4806,North US-127 - Mile 210,US-127,N,Forward,     210.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1835,2294,0,534705,       3.390000000000000
"MULTIPOINT (-84.740192280973844 44.551507521534596)",4807,South US-127 - Mile 210,US-127,S,Reverse,     210.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1848,2307,0,534706,       3.396000000000000
"MULTIPOINT (-84.708003131324787 44.56144862912457)",4808,South I-75 - Mile 248,I-75,S,Reverse,     248.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2144,2603,0,535201,       4.231000000000000
"MULTIPOINT (-84.70632357067845 44.561607286307364)",4809,North I-75 - Mile 248,I-75,N,Forward,     248.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2231,2690,0,535202,       4.215000000000000
"MULTIPOINT (-84.726348411951548 44.562576871622603)",4810,North US-127 - Mile 211,US-127,N,Forward,     211.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1836,2295,0,534705,       4.392000000000000
"MULTIPOINT (-84.727531816074361 44.562854394306065)",4811,South US-127 - Mile 211,US-127,S,Reverse,     211.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1847,2306,0,534706,       4.398000000000000
"MULTIPOINT (-84.714718539177071 44.574337024282734)",4812,North US-127 - Mile 212,US-127,N,Forward,     212.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1837,2296,0,534705,       5.387000000000000
"MULTIPOINT (-84.71580089131055 44.574632823037767)",4813,South US-127 - Mile 212,US-127,S,Reverse,     212.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1846,2305,0,534706,       5.397000000000000
"MULTIPOINT (-84.709938678058577 44.575834429554178)",4814,South I-75 - Mile 249,I-75,S,Reverse,     249.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2143,2602,0,535201,       5.230000000000000
"MULTIPOINT (-84.705326770592805 44.575932437272229)",4815,North I-75 - Mile 249,I-75,N,Forward,     249.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/03/11,2232,2691,0,535202,       5.207000000000000
"MULTIPOINT (-84.709637004259449 44.589916681513515)",4816,South I-75 - Mile 250,I-75,S,Reverse,     250.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1845,2304,0,535201,       6.202000000000000
"MULTIPOINT (-84.707905593818509 44.590240254410411)",4817,North I-75 - Mile 250,I-75,N,Forward,     250.000000000000000,,BEAVER CREEK TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1838,2297,0,535202,       6.205000000000000
"MULTIPOINT (-84.709168628381676 44.604651129811714)",4818,South I-75 - Mile 251,I-75,S,Reverse,     251.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1844,2303,0,535201,       7.219000000000000
"MULTIPOINT (-84.708500887916657 44.604813899996749)",4819,North I-75 - Mile 251,I-75,N,Forward,     251.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1839,2298,0,535202,       7.215000000000000
"MULTIPOINT (-84.708872867688797 44.619180802746648)",4820,South I-75 - Mile 252,I-75,S,Reverse,     252.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1843,2302,0,535201,       8.222000000000000
"MULTIPOINT (-84.707365059061388 44.619360825128865)",4821,North I-75 - Mile 252,I-75,N,Forward,     252.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1840,2299,0,535202,       8.221000000000000
"MULTIPOINT (-84.708814006882463 44.633532375550075)",4822,South I-75 - Mile 253,I-75,S,Reverse,     253.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1842,2301,0,535201,       9.212999999999999
"MULTIPOINT (-84.707669504858742 44.633750782448374)",4823,North I-75 - Mile 253,I-75,N,Forward,     253.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,07/26/11,1841,2300,0,535202,       9.217000000000001
"MULTIPOINT (-84.705344833089484 44.64808288227448)",4824,North I-75 - Mile 254,I-75,N,Forward,     254.000000000000000,,GRAYLING,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1875,2334,0,535202,      10.218000000000000
"MULTIPOINT (-84.706317005217443 44.648083513652807)",4825,South I-75 - Mile 254,I-75,S,Reverse,     254.000000000000000,,GRAYLING,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2142,2601,0,535201,      10.233000000000001
"MULTIPOINT (-84.697886534504121 44.661125399431299)",4826,South I-75 - Mile 255,I-75,S,Reverse,     255.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2141,2600,0,535201,      11.228000000000000
"MULTIPOINT (-84.697197508509845 44.661296830654877)",4827,North I-75 - Mile 255,I-75,N,Forward,     255.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1876,2335,0,535202,      11.218999999999999
"MULTIPOINT (-84.695836517637261 44.675467494270009)",4828,South I-75 - Mile 256,I-75,S,Reverse,     256.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2140,2599,0,535201,      12.223000000000001
"MULTIPOINT (-84.695199788287681 44.675719865191823)",4829,North I-75 - Mile 256,I-75,N,Forward,     256.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1877,2336,0,535202,      12.218999999999999
"MULTIPOINT (-84.69965678447376 44.689356399079742)",4830,South I-75 - Mile 257,I-75,S,Reverse,     257.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2139,2598,0,535201,      13.208000000000000
"MULTIPOINT (-84.697222693147907 44.690092057183911)",4831,North I-75 - Mile 257,I-75,N,Forward,     257.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1878,2337,0,535202,      13.218000000000000
"MULTIPOINT (-84.70000219457846 44.704063892418482)",4832,South I-75 - Mile 258,I-75,S,Reverse,     258.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2138,2597,0,535201,      14.225000000000000
"MULTIPOINT (-84.699216388824894 44.70435224945291)",4833,North I-75 - Mile 258,I-75,N,Forward,     258.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1879,2338,0,535202,      14.208000000000000
"MULTIPOINT (-84.700598919812251 44.718509246624699)",4834,South I-75 - Mile 259,I-75,S,Reverse,     259.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2137,2596,0,535201,      15.227000000000000
"MULTIPOINT (-84.69980791674918 44.71886646975242)",4835,North I-75 - Mile 259,I-75,N,Forward,     259.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1880,2339,0,535202,      15.214000000000000
"MULTIPOINT (-84.709472982410645 44.731276453840287)",4836,South I-75 - Mile 260,I-75,S,Reverse,     260.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2136,2595,0,535201,      16.222000000000001
"MULTIPOINT (-84.70849031669637 44.731642546943959)",4837,North I-75 - Mile 260,I-75,N,Forward,     260.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1881,2340,0,535202,      16.206000000000000
"MULTIPOINT (-84.709258331805046 44.745860355554377)",4838,South I-75 - Mile 261,I-75,S,Reverse,     261.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2135,2594,0,535201,      17.228999999999999
"MULTIPOINT (-84.708150291243427 44.7461170342212)",4839,North I-75 - Mile 261,I-75,N,Forward,     261.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1882,2341,0,535202,      17.206000000000000
"MULTIPOINT (-84.710125602460721 44.760370879028976)",4840,South I-75 - Mile 262,I-75,S,Reverse,     262.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2134,2593,0,535201,      18.236999999999998
"MULTIPOINT (-84.708544776214893 44.760575385924838)",4841,North I-75 - Mile 262,I-75,N,Forward,     262.000000000000000,,GRAYLING TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1883,2342,0,535202,      18.207000000000001
"MULTIPOINT (-84.713852909264148 44.774357721907769)",4842,South I-75 - Mile 263,I-75,S,Reverse,     263.000000000000000,,MAPLE FOREST TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2133,2592,0,535201,      19.222999999999999
"MULTIPOINT (-84.712859533328526 44.774754044218675)",4843,North I-75 - Mile 263,I-75,N,Forward,     263.000000000000000,,MAPLE FOREST TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1884,2343,0,535202,      19.209000000000000
"MULTIPOINT (-84.715468195901877 44.789087974198459)",4844,South I-75 - Mile 264,I-75,S,Reverse,     264.000000000000000,,MAPLE FOREST TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,2132,2591,0,535201,      20.244000000000000
"MULTIPOINT (-84.714415972676818 44.789148398325942)",4845,North I-75 - Mile 264,I-75,N,Forward,     264.000000000000000,,MAPLE FOREST TWP,CRAWFORD,GAYLORD,NORTH,CRC CRAWFORD,08/02/11,1885,2344,0,535202,      20.207999999999998
